customer_number,fin_period,total_due,amt_current,amt_30_days,amt_60_days,amt_90_days,amt_120_days,amt_150_days,amt_180_days,amt_210_days,amt_240_days,amt_270_days,amt_300_days,amt_330_days,amt_360_days
AFRM01,201910,243.96,0.0,0.0,243.96,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRM02,201809,125.4,125.4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRM02,201810,125.4,0.0,125.4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRM02,201811,125.4,0.0,0.0,125.4,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRM02,201812,125.4,0.0,0.0,0.0,125.4,0.0,0.0,0,0,0,0,0,0,0
AFRM02,201906,16308.84,16308.84,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRM07,201811,133.38,133.38,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRM07,201812,133.38,0.0,133.38,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRM07,201901,133.38,0.0,0.0,133.38,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRM08,201803,1475.35,0.0,0.0,0.0,76.38,1398.97,0.0,0,0,0,0,0,0,0
AFRM08,201804,-999.65,-999.65,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRM08,201805,2919.89,2919.89,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRM08,201806,2919.89,0.0,2919.89,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRM08,201807,2919.89,0.0,0.0,2919.89,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRM08,201808,4361.77,2441.88,0.0,0.0,1919.89,0.0,0.0,0,0,0,0,0,0,0
AFRM08,201809,3140.07,678.3,2441.88,0.0,0.0,19.89,0.0,0,0,0,0,0,0,0
AFRM08,201810,4208.25,1068.18,678.3,2441.88,0.0,0.0,19.89,0,0,0,0,0,0,0
AFRM08,201811,2508.25,0.0,1068.18,678.3,761.77,0.0,0.0,0,0,0,0,0,0,0
AFRM08,201812,2091.75,2023.5,0.0,68.25,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRM08,201901,2091.75,0.0,2023.5,0.0,68.25,0.0,0.0,0,0,0,0,0,0,0
AFRM08,201902,2091.75,0.0,0.0,2023.5,0.0,68.25,0.0,0,0,0,0,0,0,0
AFRM08,201903,2091.75,0.0,0.0,0.0,2023.5,0.0,68.25,0,0,0,0,0,0,0
AFRM08,201904,500.75,0.0,0.0,0.0,0.0,432.5,0.0,68,0,0,0,0,0,0
AFRM08,202001,241.68,241.68,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRM10,201803,6468.36,0.0,6468.36,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRM10,201804,-363.66,-363.66,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRM10,201805,-915.42,-915.42,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRM10,201806,-915.42,-915.42,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRM10,201807,-915.42,-915.42,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRM10,201808,-915.42,-915.42,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRM10,201809,-915.42,-915.42,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRM10,201810,-915.42,-915.42,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRM10,201811,11339.58,11339.58,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRM10,201812,11339.58,0.0,11339.58,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRM10,201901,11464.98,125.4,0.0,11339.58,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRM10,201902,1105.89,0.0,125.4,0.0,980.49,0.0,0.0,0,0,0,0,0,0,0
AFRM10,201903,-5359.09,-5359.09,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRM10,201904,-6198.22,-6198.22,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRM10,201905,-6331.6,-6331.6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRM10,201906,-10368.91,-10368.91,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRM10,201907,5939.93,5939.93,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRM10,201908,5939.93,0.0,5939.93,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRM10,201909,-7007.05,-7007.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRM10,201910,-4806.85,-4806.85,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRM10,201911,767.75,767.75,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRM10,201912,12095.4,12095.4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRM10,202001,11785.89,5318.1,6467.79,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRMC1,201909,41065.0,41065.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRMC1,201910,40570.0,0.0,40570.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRMC1,201911,40980.0,410.0,0.0,40570.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRMC1,201912,36170.0,0.0,410.0,0.0,35760.0,0.0,0.0,0,0,0,0,0,0,0
AFRMC1,202001,32000.0,0.0,0.0,410.0,0.0,31590.0,0.0,0,0,0,0,0,0,0
AFRN02,201803,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRN02,201804,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRN02,201805,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRN02,201806,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRN02,201807,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRN03,201803,225.72,0.0,0.0,0.0,0.0,225.72,0.0,0,0,0,0,0,0,0
AFRN03,201804,225.72,0.0,0.0,0.0,0.0,0.0,225.72,0,0,0,0,0,0,0
AFRN03,201806,176.7,176.7,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRN03,201807,176.7,0.0,176.7,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRN03,201808,176.7,0.0,0.0,176.7,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRN03,201809,176.7,0.0,0.0,0.0,176.7,0.0,0.0,0,0,0,0,0,0,0
AFRN03,201810,176.7,0.0,0.0,0.0,0.0,176.7,0.0,0,0,0,0,0,0,0
AFRN03,201811,176.7,0.0,0.0,0.0,0.0,0.0,176.7,0,0,0,0,0,0,0
AFRN03,201812,176.7,0.0,0.0,0.0,0.0,0.0,0.0,176,0,0,0,0,0,0
AFRN03,201901,176.7,0.0,0.0,0.0,0.0,0.0,0.0,0,176,0,0,0,0,0
AFRN03,201902,176.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0,176,0,0,0,0
AFRN03,201903,176.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,176,0,0,0
AFRN03,201904,176.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,176,0,0
AFRN03,201905,176.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,176,0
AFRN03,201906,176.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,176
AFRN03,201907,176.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,176
AFRN03,201908,176.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,176
AFRN03,201909,176.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,176
AFRN03,201910,176.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,176
AFRN03,201911,176.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,176
AFRN03,201912,176.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,176
AFRN03,202001,176.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,176
AFRN05,201803,8412.76,5029.24,3383.52,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRN05,201804,11771.64,3358.88,5029.24,3383.52,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRN05,201805,7025.96,3612.8,3358.88,54.28,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRN05,201806,10419.6,3393.64,3612.8,3358.88,54.28,0.0,0.0,0,0,0,0,0,0,0
AFRN05,201807,4957.86,4957.86,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRN05,201808,4957.86,0.0,4957.86,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRN05,201809,718.2,718.2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRN05,201810,1763.58,1763.58,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRN05,201811,8927.34,7163.76,1763.58,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRN05,201812,8936.46,9.12,7163.76,1763.58,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRN05,201901,1651.86,1651.86,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRN05,201902,1651.86,0.0,1651.86,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRN05,201903,1714.56,62.7,0.0,1651.86,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRN05,201904,695.29,467.4,62.7,0.0,165.19,0.0,0.0,0,0,0,0,0,0,0
AFRN05,201905,1585.63,890.34,467.4,62.7,0.0,165.19,0.0,0,0,0,0,0,0,0
AFRN05,201906,1101.24,0.0,890.34,210.9,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRN05,201907,-460.56,-460.56,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRN05,201908,4758.36,4758.36,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRN05,201909,5641.01,882.65,4758.36,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRN05,201910,597.65,0.0,597.65,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRN05,201911,1504.8,1504.8,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRN05,201912,5026.45,4059.54,966.91,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRN05,202001,5026.45,0.0,4059.54,966.91,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRNOC,201803,20638.0,245.0,318.0,20075.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AFRNOC,201804,17809.0,0.0,245.0,318.0,17246.0,0.0,0.0,0,0,0,0,0,0,0
AFRNOC,201805,31498.04,13689.04,0.0,245.0,318.0,17246.0,0.0,0,0,0,0,0,0,0
AFRNOC,201806,28908.18,0.0,13689.04,0.0,245.0,0.0,14974.14,0,0,0,0,0,0,0
AFRNOC,201807,32185.25,3277.07,0.0,13689.04,0.0,245.0,0.0,14974,0,0,0,0,0,0
AFRNOC,201808,32470.94,285.69,3277.07,0.0,13689.04,0.0,245.0,0,14974,0,0,0,0,0
AFRNOC,201809,31997.23,0.0,285.69,3277.07,0.0,13215.33,0.0,245,0,14974,0,0,0,0
AFRNOC,201810,34532.98,2535.75,0.0,285.69,3277.07,0.0,13215.33,0,245,0,14974,0,0,0
AFRNOC,201811,35735.3,1202.32,2535.75,0.0,285.69,3277.07,0.0,13215,0,245,0,14974,0,0
AFRNOC,201812,21539.36,0.0,1202.32,2535.75,0.0,0.0,3277.07,0,13215,0,245,0,1063,0
AFRNOC,201901,21505.89,0.0,0.0,1202.32,2535.75,0.0,0.0,3277,0,13215,0,245,0,1030
AFRNOC,201902,21487.16,0.0,0.0,0.0,1202.32,2517.02,0.0,0,3277,0,13215,0,245,1030
AFRNOC,201903,21440.68,0.0,0.0,0.0,0.0,1155.84,2517.02,0,0,3277,0,13215,0,1275
AFRNOC,201904,21784.63,343.95,0.0,0.0,0.0,0.0,1155.84,2517,0,0,3277,0,13215,1275
AFRNOC,201905,26027.63,4243.0,343.95,0.0,0.0,0.0,0.0,1155,2517,0,0,3277,0,14490
AFRNOC,201906,26677.63,650.0,4243.0,343.95,0.0,0.0,0.0,0,1155,2517,0,0,3277,14490
AFRNOC,201907,26677.63,0.0,650.0,4243.0,343.95,0.0,0.0,0,0,1155,2517,0,0,17767
AFRNOC,201908,22164.63,0.0,0.0,650.0,4243.0,0.0,0.0,0,0,0,1155,2517,0,13598
AFRNOC,201909,27396.63,5232.0,0.0,0.0,650.0,4243.0,0.0,0,0,0,0,1155,2517,13598
AFRNOC,201910,27066.63,0.0,5232.0,0.0,0.0,320.0,4243.0,0,0,0,0,0,1155,16115
AFRNOC,201911,26677.63,0.0,0.0,5232.0,0.0,0.0,320.0,4243,0,0,0,0,0,16882
AFRNOC,201912,27751.63,1074.0,0.0,0.0,5232.0,0.0,0.0,320,4243,0,0,0,0,16882
AFRNOC,202001,27751.63,0.0,1074.0,0.0,0.0,5232.0,0.0,0,320,4243,0,0,0,16882
AGQD01,201803,15043.07,0.0,0.0,0.0,0.0,15043.07,0.0,0,0,0,0,0,0,0
AGQD01,201804,15043.07,0.0,0.0,0.0,0.0,0.0,15043.07,0,0,0,0,0,0,0
AGQD01,201805,15043.07,0.0,0.0,0.0,0.0,0.0,0.0,15043,0,0,0,0,0,0
AGQD01,201806,15043.07,0.0,0.0,0.0,0.0,0.0,0.0,0,15043,0,0,0,0,0
AGQD01,201807,8043.07,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8043,0,0,0,0
AGQD01,201808,8043.07,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,8043,0,0,0
AGQD01,201809,8043.07,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8043,0,0
AGQD01,201810,8043.07,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,8043,0
AGQD01,201811,8043.07,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8043
AGQD01,201812,8043.07,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8043
AGQD01,201901,8043.07,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8043
AGQD01,201902,8043.07,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8043
AGQD01,201903,8043.07,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8043
AGRN01,201910,900.6,900.6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AGRN01,201911,900.6,0.0,900.6,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AGRN01,201912,900.6,0.0,0.0,900.6,0.0,0.0,0.0,0,0,0,0,0,0,0
AGRN01,202001,8259.3,8259.3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AGRNC1,201910,33450.0,33450.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AGRNC1,201911,37580.0,4130.0,33450.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AGRNC1,201912,37580.0,0.0,4130.0,33450.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AGRNC1,202001,39385.0,1805.0,0.0,4130.0,33450.0,0.0,0.0,0,0,0,0,0,0,0
AGRY01,201803,1715.7,0.0,0.0,1715.7,0.0,0.0,0.0,0,0,0,0,0,0,0
AGRY01,201804,1715.7,0.0,0.0,0.0,1715.7,0.0,0.0,0,0,0,0,0,0,0
AGRY01,201806,8181.21,8181.21,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AGRY01,201807,8181.21,0.0,8181.21,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AGRY01,201808,9532.11,1350.9,0.0,8181.21,0.0,0.0,0.0,0,0,0,0,0,0,0
AGRY01,201809,2178.81,0.0,1350.9,0.0,827.91,0.0,0.0,0,0,0,0,0,0,0
AGRY01,201810,2435.31,256.5,0.0,1350.9,0.0,827.91,0.0,0,0,0,0,0,0,0
AGRY01,201811,1477.71,923.4,256.5,0.0,297.81,0.0,0.0,0,0,0,0,0,0,0
AGRY01,201812,1477.71,0.0,923.4,256.5,0.0,297.81,0.0,0,0,0,0,0,0,0
AGRY01,201901,8617.53,7139.82,0.0,923.4,256.5,0.0,297.81,0,0,0,0,0,0,0
AGRY01,201902,8617.53,0.0,7139.82,0.0,923.4,256.5,0.0,297,0,0,0,0,0,0
AGRY01,201903,8617.53,0.0,0.0,7139.82,0.0,923.4,256.5,0,297,0,0,0,0,0
AGRY01,201904,8208.45,6737.4,0.0,0.0,1471.05,0.0,0.0,0,0,0,0,0,0,0
AGRY01,201905,8208.45,0.0,6737.4,0.0,0.0,1471.05,0.0,0,0,0,0,0,0,0
AGRY01,201906,8624.55,416.1,0.0,6737.4,0.0,0.0,1471.05,0,0,0,0,0,0,0
AGRY01,201907,8666.73,42.18,416.1,0.0,6737.4,0.0,0.0,1471,0,0,0,0,0,0
AGRY01,201908,3017.58,2559.3,42.18,416.1,0.0,0.0,0.0,0,0,0,0,0,0,0
AGRY01,201909,1239.18,0.0,1239.18,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AGRY01,201910,1239.18,0.0,0.0,1239.18,0.0,0.0,0.0,0,0,0,0,0,0,0
AGRY01,201911,1239.18,0.0,0.0,0.0,1239.18,0.0,0.0,0,0,0,0,0,0,0
AGRY01,201912,1239.18,0.0,0.0,0.0,0.0,1239.18,0.0,0,0,0,0,0,0,0
AGRY01,202001,1014.6,1014.6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AGRYCO,201803,13520.0,0.0,3713.0,0.0,0.0,9807.0,0.0,0,0,0,0,0,0,0
AGRYCO,201804,13520.0,0.0,0.0,3713.0,0.0,0.0,9807.0,0,0,0,0,0,0,0
AGRYCO,201805,13520.0,0.0,0.0,0.0,3713.0,0.0,0.0,9807,0,0,0,0,0,0
AGRYCO,201806,21628.0,8108.0,0.0,0.0,0.0,3713.0,0.0,0,9807,0,0,0,0,0
AGRYCO,201807,21628.0,0.0,8108.0,0.0,0.0,0.0,3713.0,0,0,9807,0,0,0,0
AGRYCO,201808,20443.0,0.0,0.0,8108.0,0.0,0.0,0.0,3713,0,0,8622,0,0,0
AGRYCO,201809,21338.0,895.0,0.0,0.0,8108.0,0.0,0.0,0,3713,0,0,8622,0,0
AGRYCO,201810,21113.0,0.0,895.0,0.0,0.0,7883.0,0.0,0,0,3713,0,0,8622,0
AGRYCO,201811,21113.0,0.0,0.0,895.0,0.0,0.0,7883.0,0,0,0,3713,0,0,8622
AGRYCO,201812,21113.0,0.0,0.0,0.0,895.0,0.0,0.0,7883,0,0,0,3713,0,8622
AGRYCO,201901,15365.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7883,0,0,0,3713,3769
AGRYCO,201902,15365.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7883,0,0,0,7482
AGRYCO,201903,15365.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,7883,0,0,7482
AGXM01,201803,22595.27,9184.1,0.0,5310.3,0.0,8100.87,0.0,0,0,0,0,0,0,0
AGXM01,201804,22595.27,0.0,9184.1,0.0,5310.3,0.0,8100.87,0,0,0,0,0,0,0
AGXM01,201805,17999.18,1403.91,0.0,9184.1,0.0,0.0,0.0,7411,0,0,0,0,0,0
AGXM01,201806,17999.18,0.0,1403.91,0.0,9184.1,0.0,0.0,0,7411,0,0,0,0,0
AGXM01,201807,19052.54,1053.36,0.0,1403.91,0.0,9184.1,0.0,0,0,7411,0,0,0,0
AGXM01,201808,19052.54,0.0,1053.36,0.0,1403.91,0.0,9184.1,0,0,0,7411,0,0,0
AGXM01,201809,14479.47,426.93,0.0,1053.36,0.0,0.0,0.0,9184,0,0,0,3815,0,0
AGXM01,201810,14479.47,0.0,426.93,0.0,1053.36,0.0,0.0,0,9184,0,0,0,3815,0
AGXM01,201811,14479.47,0.0,0.0,426.93,0.0,1053.36,0.0,0,0,9184,0,0,0,3815
AGXM01,201812,14479.47,0.0,0.0,0.0,426.93,0.0,1053.36,0,0,0,9184,0,0,3815
AGXM01,201901,14479.47,0.0,0.0,0.0,0.0,426.92,0.0,1053,0,0,0,9184,0,3815
AGXM01,201902,14479.47,0.0,0.0,0.0,0.0,0.0,426.92,0,1053,0,0,0,9184,3815
AGXM01,201903,8479.47,0.0,0.0,0.0,0.0,0.0,0.0,426,0,1053,0,0,0,6999
AGXM01,201904,8479.47,0.0,0.0,0.0,0.0,0.0,0.0,0,426,0,1053,0,0,6999
AGXM01,201905,4479.47,0.0,0.0,0.0,0.0,0.0,0.0,0,0,426,0,1053,0,2999
AGXM01,201906,4479.47,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,426,0,1053,2999
AGXM01,201907,4479.47,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,426,0,4052
AGXM01,201908,1479.47,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,426,1052
AGXM01,201909,1479.47,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1479
AGXM01,201910,-294.09,-294.09,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AGXM01,201911,-294.09,-294.09,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AGXM01,201912,-294.09,-294.09,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AGXM01,202001,-294.09,-294.09,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AGYN01,201803,-1663.9,-1663.9,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AGYN01,201804,-1663.9,-1663.9,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AGYN01,201805,-1663.9,-1663.9,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AGYN01,201806,-1663.9,-1663.9,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AGYN01,201807,-1663.9,-1663.9,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AGYN01,201808,-1663.9,-1663.9,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AGYN01,201809,-1663.9,-1663.9,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AGYN01,201810,-1663.9,-1663.9,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AGYN01,201811,-1663.9,-1663.9,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AGYN01,201812,-1663.9,-1663.9,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AGYN01,201901,-1264.9,-1264.9,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AGYN01,201902,-1264.9,-1264.9,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AGYN01,201903,-1264.9,-1264.9,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AGYN01,201904,-1264.9,-1264.9,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AGYN01,201905,-1264.9,-1264.9,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AGYN01,201906,-1264.9,-1264.9,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AHET01,201803,371.64,371.64,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AHET01,201805,99.18,99.18,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AHET01,201806,99.18,0.0,99.18,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AHET01,201807,176.7,82.48,0.0,94.22,0.0,0.0,0.0,0,0,0,0,0,0,0
AHET01,201808,176.7,0.0,82.48,0.0,94.22,0.0,0.0,0,0,0,0,0,0,0
AHET01,201909,76.38,76.38,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AICR02,201907,3106.5,3106.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AICR02,201908,45.54,45.54,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AICR02,201909,45.54,0.0,45.54,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AICR02,201910,45.54,0.0,0.0,45.54,0.0,0.0,0.0,0,0,0,0,0,0,0
AICR03,201804,76.38,76.38,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AICR04,201803,383.04,0.0,383.04,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AICR04,201804,22.8,0.0,0.0,22.8,0.0,0.0,0.0,0,0,0,0,0,0,0
AICR04,201805,2659.05,2636.25,0.0,0.0,22.8,0.0,0.0,0,0,0,0,0,0,0
AICR04,201808,2929.23,2929.23,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AICR04,201809,3591.0,3591.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AICR04,201901,235.41,235.41,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AICR04,201902,1932.22,1881.0,51.22,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AICR04,201903,13343.7,13343.7,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AICR04,201904,831.06,0.0,831.06,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AICR04,201905,334.02,0.0,0.0,334.02,0.0,0.0,0.0,0,0,0,0,0,0,0
AICR04,201906,-99.18,-99.18,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AICR04,201907,-53.64,-53.64,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AICR04,201908,-53.64,-53.64,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AICR04,201909,3278.58,3278.58,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AICR04,201910,163.93,0.0,163.93,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AICR04,201911,609.84,609.84,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AICR04,201912,3397.14,3397.14,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AICR04,202001,688.5,688.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AICR05,201812,143.64,143.64,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AICR05,201906,780.9,780.9,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AICR05,201907,1279.65,1279.65,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AICR05,201908,537.79,0.0,537.79,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AICR05,201909,121.69,0.0,0.0,121.69,0.0,0.0,0.0,0,0,0,0,0,0,0
AICR05,201911,24150.9,24150.9,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AICR05,201912,5267.37,0.0,5267.37,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AICR05,202001,3036.39,246.81,0.0,2789.58,0.0,0.0,0.0,0,0,0,0,0,0,0
AICR06,201803,1967.64,0.0,1967.64,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AICR06,201804,3295.74,1328.1,0.0,1967.64,0.0,0.0,0.0,0,0,0,0,0,0,0
AICR06,201805,839.04,0.0,839.04,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
AICR06,201806,-125.4,-125.4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
